"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-18,23
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-19,52
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-20,43
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-21,44
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-22,42
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-23,35
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-24,15
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-25,22
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-26,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-27,39
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-28,39
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-29,24
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-30,19
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-03-31,18
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2018-04-01,19
