"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-16,139
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-17,111
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-18,79
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-19,68
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-20,74
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-21,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-22,89
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-23,84
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-24,83
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-25,60
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-26,47
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-27,44
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-28,82
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-29,102
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-30,115
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-03-31,99
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-01,84
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-02,59
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-03,64
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-04,138
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-05,132
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-06,134
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-07,102
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-08,91
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-09,63
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-10,75
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-11,116
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-12,132
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-13,145
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-14,136
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-15,83
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-16,71
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-17,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-18,148
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-19,127
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-20,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-21,111
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-22,82
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-23,75
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-24,95
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-25,164
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-26,122
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-27,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-28,134
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-29,98
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-04-30,67
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-01,74
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-02,123
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-03,124
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-04,100
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-05,75
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-06,88
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-07,41
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-08,77
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-09,128
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-10,150
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-11,128
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-12,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-13,83
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-14,55
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-15,55
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-16,71
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-17,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-18,94
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2016-05-19,118
