"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-19,116
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-20,77
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-21,98
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-22,186
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-23,205
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-24,138
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-25,150
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-26,117
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-27,61
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-28,107
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-02-29,290
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-01,274
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-02,223
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-03,198
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-04,124
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-05,54
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-06,81
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-07,211
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-08,188
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-09,145
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-10,143
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-11,83
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-12,35
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-13,47
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-14,120
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-15,125
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-16,100
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-17,90
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-18,79
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-19,50
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-20,60
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-21,105
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-22,102
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-23,55
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-24,66
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-25,23
"wikipedia","de","Saison-Kurzarbeitergeld","all-access","all-agents","daily",2016-03-26,18
