"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-21,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-22,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-23,14
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-24,20
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-25,20
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-26,45
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-27,41
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-02-28,46
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-01,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-02,24
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-03,17
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-04,23
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-05,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-06,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-07,31
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-08,41
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-09,28
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-10,26
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-11,40
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-12,25
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-13,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-14,37
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-15,25
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-16,22
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-17,19
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-18,30
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-19,36
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-20,24
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-21,34
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-22,35
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-23,19
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-24,13
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-25,12
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-26,29
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-27,40
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-28,38
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-29,35
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-30,23
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-03-31,13
"wikipedia","de","Erwerbslosigkeit","all-access","all-agents","daily",2018-04-01,19
